office id,week,day,hour,workers,year
barIlan1,15,3,13,10,2019
barIlan1,15,3,14,10,2019
barIlan1,15,3,15,10,2019
barIlan1,15,3,16,10,2019
barIlan1,15,3,17,10,2019
barIlan1,15,3,18,10,2019
barIlan1,15,3,19,10,2019
barIlan1,15,3,20,10,2019
barIlan1,15,4,8,15,2019
barIlan1,15,4,9,15,2019
barIlan1,15,4,10,15,2019
barIlan1,15,4,11,15,2019
barIlan1,15,4,12,15,2019
barIlan1,15,4,13,15,2019
barIlan1,15,4,14,15,2019
barIlan1,15,4,15,15,2019
barIlan1,15,4,16,15,2019
barIlan1,15,4,17,15,2019
barIlan1,15,4,18,15,2019
barIlan1,15,4,19,15,2019
barIlan1,15,4,20,15,2019
barIlan1,15,5,8,15,2019
barIlan1,15,5,9,15,2019
barIlan1,15,5,10,5,2019
barIlan1,15,5,11,15,2019
barIlan1,15,5,12,15,2019
barIlan1,15,5,13,15,2019
barIlan1,15,5,14,15,2019
barIlan1,15,5,15,15,2019
barIlan1,15,5,16,15,2019
barIlan1,15,5,17,15,2019
barIlan1,15,5,18,15,2019
barIlan1,15,5,19,15,2019
barIlan1,15,5,20,15,2019
barIlan1,15,6,8,15,2019
barIlan1,15,6,9,15,2019
barIlan1,15,6,10,15,2019
barIlan1,15,6,11,15,2019
barIlan1,15,6,12,15,2019
barIlan1,15,6,13,15,2019
barIlan1,15,6,14,15,2019
barIlan1,15,6,15,15,2019
barIlan1,15,6,16,15,2019
barIlan1,15,6,17,15,2019
barIlan1,15,6,18,15,2019
barIlan1,15,6,19,15,2019
barIlan1,15,6,20,15,2019
barIlan1,15,7,8,0,2019
barIlan1,15,7,9,0,2019
barIlan1,15,7,10,0,2019
barIlan1,15,7,11,0,2019
barIlan1,15,7,12,0,2019
barIlan1,15,7,13,0,2019
barIlan1,15,7,14,0,2019
barIlan1,15,7,15,0,2019
barIlan1,15,7,16,0,2019
barIlan1,15,7,17,0,2019
barIlan1,15,7,18,0,2019
barIlan1,15,7,19,0,2019
barIlan1,15,7,20,0,2019
barIlan1,16,1,8,15,2019
barIlan1,16,1,9,15,2019
barIlan1,16,1,10,15,2019
barIlan1,16,1,11,15,2019
barIlan1,16,1,12,15,2019
barIlan1,16,1,13,15,2019
barIlan1,16,1,14,15,2019
barIlan1,16,1,15,15,2019
barIlan1,16,1,16,15,2019
barIlan1,16,1,17,15,2019
barIlan1,16,1,18,15,2019
barIlan1,16,1,19,15,2019
barIlan1,16,1,20,15,2019
barIlan1,16,2,8,15,2019
barIlan1,16,2,9,15,2019
barIlan1,16,2,10,15,2019
barIlan1,16,2,11,15,2019
barIlan1,16,2,12,15,2019
barIlan1,16,2,13,15,2019
barIlan1,16,2,14,15,2019
barIlan1,16,2,15,15,2019
barIlan1,16,2,16,15,2019
barIlan1,16,2,17,15,2019
barIlan1,16,2,18,0,2019
barIlan1,16,2,19,15,2019
barIlan1,16,2,20,15,2019
barIlan1,16,3,8,10,2019
barIlan1,16,3,9,10,2019
barIlan1,16,3,10,10,2019
barIlan1,16,3,11,10,2019
barIlan1,16,3,12,10,2019
barIlan1,16,3,13,10,2019
barIlan1,16,3,14,10,2019
barIlan1,16,3,15,10,2019
barIlan1,16,3,16,10,2019
barIlan1,16,3,17,10,2019
barIlan1,16,3,18,10,2019
barIlan1,16,3,19,10,2019
barIlan1,16,3,20,10,2019
barIlan1,16,4,8,15,2019
barIlan1,16,4,9,15,2019
barIlan1,16,4,10,15,2019
barIlan1,16,4,11,15,2019
barIlan1,16,4,12,15,2019
barIlan1,16,4,13,15,2019
barIlan1,16,4,14,15,2019
barIlan1,16,4,15,15,2019
barIlan1,16,4,16,15,2019
barIlan1,16,4,17,15,2019
barIlan1,16,4,18,15,2019
barIlan1,16,4,19,15,2019
barIlan1,16,4,20,15,2019
barIlan1,16,5,8,15,2019
barIlan1,16,5,9,15,2019
barIlan1,16,5,10,5,2019
barIlan1,16,5,11,15,2019
barIlan1,16,5,12,15,2019
barIlan1,16,5,13,15,2019
barIlan1,16,5,14,15,2019
barIlan1,16,5,15,15,2019
barIlan1,16,5,16,15,2019
barIlan1,16,5,17,15,2019
barIlan1,16,5,18,15,2019
barIlan1,16,5,19,15,2019
barIlan1,16,5,20,15,2019
barIlan1,16,6,8,15,2019
barIlan1,16,6,9,15,2019
barIlan1,16,6,10,15,2019
barIlan1,16,6,11,15,2019
barIlan1,16,6,12,15,2019
barIlan1,16,6,13,15,2019
barIlan1,16,6,14,15,2019
barIlan1,16,6,15,15,2019
barIlan1,16,6,16,15,2019
barIlan1,16,6,17,15,2019
barIlan1,16,6,18,15,2019
barIlan1,16,6,19,15,2019
barIlan1,16,6,20,15,2019
barIlan1,16,7,8,0,2019
barIlan1,16,7,9,0,2019
barIlan1,16,7,10,0,2019
barIlan1,16,7,11,0,2019
barIlan1,16,7,12,0,2019
barIlan1,16,7,13,0,2019
barIlan1,16,7,14,0,2019
barIlan1,16,7,15,0,2019
barIlan1,16,7,16,0,2019
barIlan1,16,7,17,0,2019
barIlan1,16,7,18,0,2019
barIlan1,16,7,19,0,2019
barIlan1,16,7,20,0,2019
barIlan1,17,1,8,15,2019
barIlan1,17,1,9,15,2019
barIlan1,17,1,10,15,2019
barIlan1,17,1,11,15,2019
barIlan1,17,1,12,15,2019
barIlan1,17,1,13,15,2019
barIlan1,17,1,14,15,2019
barIlan1,17,1,15,15,2019
barIlan1,17,1,16,15,2019
barIlan1,17,1,17,15,2019
barIlan1,17,1,18,15,2019
barIlan1,17,1,19,15,2019
barIlan1,17,1,20,15,2019
barIlan1,17,2,8,15,2019
barIlan1,17,2,9,15,2019
barIlan1,17,2,10,15,2019
barIlan1,17,2,11,15,2019
barIlan1,17,2,12,15,2019
barIlan1,17,2,13,15,2019
barIlan1,17,2,14,15,2019
barIlan1,17,2,15,15,2019
barIlan1,17,2,16,15,2019
barIlan1,17,2,17,15,2019
barIlan1,17,2,18,0,2019
barIlan1,17,2,19,15,2019
barIlan1,17,2,20,15,2019
barIlan1,17,3,8,10,2019
barIlan1,17,3,9,10,2019
barIlan1,17,3,10,10,2019
barIlan1,17,3,11,10,2019
barIlan1,17,3,12,10,2019
barIlan1,17,3,13,10,2019
barIlan1,17,3,14,10,2019
barIlan1,17,3,15,10,2019
barIlan1,17,3,16,10,2019
barIlan1,17,3,17,10,2019
barIlan1,17,3,18,10,2019
barIlan1,17,3,19,10,2019
barIlan1,17,3,20,10,2019
barIlan1,17,4,8,15,2019
barIlan1,17,4,9,15,2019
barIlan1,17,4,10,15,2019
barIlan1,17,4,11,15,2019
barIlan1,17,4,12,15,2019
barIlan1,17,4,13,15,2019
barIlan1,17,4,14,15,2019
barIlan1,17,4,15,15,2019
barIlan1,17,4,16,15,2019
barIlan1,17,4,17,15,2019
barIlan1,17,4,18,15,2019
barIlan1,17,4,19,15,2019
barIlan1,17,4,20,15,2019
barIlan1,17,5,8,15,2019
barIlan1,17,5,9,15,2019
barIlan1,17,5,10,5,2019
barIlan1,17,5,11,15,2019
barIlan1,17,5,12,15,2019
barIlan1,17,5,13,15,2019
barIlan1,17,5,14,15,2019
barIlan1,17,5,15,15,2019
barIlan1,17,5,16,15,2019
barIlan1,17,5,17,15,2019
barIlan1,17,5,18,15,2019
barIlan1,17,5,19,15,2019
barIlan1,17,5,20,15,2019
barIlan1,17,6,8,15,2019
barIlan1,17,6,9,15,2019
barIlan1,17,6,10,15,2019
barIlan1,17,6,11,15,2019
barIlan1,17,6,12,15,2019
barIlan1,17,6,13,15,2019
barIlan1,17,6,14,15,2019
barIlan1,17,6,15,15,2019
barIlan1,17,6,16,15,2019
barIlan1,17,6,17,15,2019
barIlan1,17,6,18,15,2019
barIlan1,17,6,19,15,2019
barIlan1,17,6,20,15,2019
barIlan1,17,7,8,0,2019
barIlan1,17,7,9,0,2019
barIlan1,17,7,10,0,2019
barIlan1,17,7,11,0,2019
barIlan1,17,7,12,0,2019
barIlan1,17,7,13,0,2019
barIlan1,17,7,14,0,2019
barIlan1,17,7,15,0,2019
barIlan1,17,7,16,0,2019
barIlan1,17,7,17,0,2019
barIlan1,17,7,18,0,2019
barIlan1,17,7,19,0,2019
barIlan1,17,7,20,0,2019
barIlan1,18,1,8,15,2019
barIlan1,18,1,9,15,2019
barIlan1,18,1,10,15,2019
barIlan1,18,1,11,15,2019
barIlan1,18,1,12,15,2019
barIlan1,18,1,13,15,2019
barIlan1,18,1,14,15,2019
barIlan1,18,1,15,15,2019
barIlan1,18,1,16,15,2019
barIlan1,18,1,17,15,2019
barIlan1,18,1,18,15,2019
barIlan1,18,1,19,15,2019
barIlan1,18,1,20,15,2019
barIlan1,18,2,8,15,2019
barIlan1,18,2,9,15,2019
barIlan1,18,2,10,15,2019
barIlan1,18,2,11,15,2019
barIlan1,18,2,12,15,2019
barIlan1,18,2,13,15,2019
barIlan1,18,2,14,15,2019
barIlan1,18,2,15,15,2019
barIlan1,18,2,16,15,2019
barIlan1,18,2,17,15,2019
barIlan1,18,2,18,0,2019
barIlan1,18,2,19,15,2019
barIlan1,18,2,20,15,2019
barIlan1,18,3,8,10,2019
barIlan1,18,3,9,10,2019
barIlan1,18,3,10,10,2019
barIlan1,18,3,11,10,2019
barIlan1,18,3,12,10,2019
barIlan1,18,3,13,10,2019
barIlan1,18,3,14,10,2019
barIlan1,18,3,15,10,2019
barIlan1,18,3,16,10,2019
barIlan1,18,3,17,10,2019
barIlan1,18,3,18,10,2019
barIlan1,18,3,19,10,2019
barIlan1,18,3,20,10,2019
barIlan1,18,4,8,15,2019
barIlan1,18,4,9,15,2019
barIlan1,18,4,10,15,2019
barIlan1,18,4,11,15,2019
barIlan1,18,4,12,15,2019
barIlan1,18,4,13,15,2019
barIlan1,18,4,14,15,2019
barIlan1,18,4,15,15,2019
barIlan1,18,4,16,15,2019
barIlan1,18,4,17,15,2019
barIlan1,18,4,18,15,2019
barIlan1,18,4,19,15,2019
barIlan1,18,4,20,15,2019
barIlan1,18,5,8,15,2019
barIlan1,18,5,9,15,2019
barIlan1,18,5,10,5,2019
barIlan1,18,5,11,15,2019
barIlan1,18,5,12,15,2019
barIlan1,18,5,13,15,2019
barIlan1,18,5,14,15,2019
barIlan1,18,5,15,15,2019
barIlan1,18,5,16,15,2019
barIlan1,18,5,17,15,2019
barIlan1,18,5,18,15,2019
barIlan1,18,5,19,15,2019
barIlan1,18,5,20,15,2019
barIlan1,18,6,8,15,2019
barIlan1,18,6,9,15,2019
barIlan1,18,6,10,15,2019
barIlan1,18,6,11,15,2019
barIlan1,18,6,12,15,2019
barIlan1,18,6,13,15,2019
barIlan1,18,6,14,15,2019
barIlan1,18,6,15,15,2019
barIlan1,18,6,16,15,2019
barIlan1,18,6,17,15,2019
barIlan1,18,6,18,15,2019
barIlan1,18,6,19,15,2019
barIlan1,18,6,20,15,2019
barIlan1,18,7,8,0,2019
barIlan1,18,7,9,0,2019
barIlan1,18,7,10,0,2019
barIlan1,18,7,11,0,2019
barIlan1,18,7,12,0,2019
barIlan1,18,7,13,0,2019
barIlan1,18,7,14,0,2019
barIlan1,18,7,15,0,2019
barIlan1,18,7,16,0,2019
barIlan1,18,7,17,0,2019
barIlan1,18,7,18,0,2019
barIlan1,18,7,19,0,2019
barIlan1,18,7,20,0,2019
barIlan1,19,1,8,15,2019
barIlan1,19,1,9,15,2019
barIlan1,19,1,10,15,2019
barIlan1,19,1,11,15,2019
barIlan1,19,1,12,15,2019
barIlan1,19,1,13,15,2019
barIlan1,19,1,14,15,2019
barIlan1,19,1,15,15,2019
barIlan1,19,1,16,15,2019
barIlan1,19,1,17,15,2019
barIlan1,19,1,18,15,2019
barIlan1,19,1,19,15,2019
barIlan1,19,1,20,15,2019
barIlan1,19,2,8,15,2019
barIlan1,19,2,9,15,2019
barIlan1,19,2,10,15,2019
barIlan1,19,2,11,15,2019
barIlan1,19,2,12,15,2019
barIlan1,19,2,13,15,2019
barIlan1,19,2,14,15,2019
barIlan1,19,2,15,15,2019
barIlan1,19,2,16,15,2019
barIlan1,19,2,17,15,2019
barIlan1,19,2,18,0,2019
barIlan1,19,2,19,15,2019
barIlan1,19,2,20,15,2019
barIlan1,19,3,8,10,2019
barIlan1,19,3,9,10,2019
barIlan1,19,3,10,10,2019
barIlan1,19,3,11,10,2019
barIlan1,19,3,12,10,2019
barIlan1,19,3,13,10,2019
barIlan1,19,3,14,10,2019
barIlan1,19,3,15,10,2019
barIlan1,19,3,16,10,2019
barIlan1,19,3,17,10,2019
barIlan1,19,3,18,10,2019
barIlan1,19,3,19,10,2019
barIlan1,19,3,20,10,2019
barIlan1,19,4,8,15,2019
barIlan1,19,4,9,15,2019
barIlan1,19,4,10,15,2019
barIlan1,19,4,11,15,2019
barIlan1,19,4,12,15,2019
barIlan1,19,4,13,15,2019
barIlan1,19,4,14,15,2019
barIlan1,19,4,15,15,2019
barIlan1,19,4,16,15,2019
barIlan1,19,4,17,15,2019
barIlan1,19,4,18,15,2019
barIlan1,19,4,19,15,2019
barIlan1,19,4,20,15,2019
barIlan1,19,5,8,15,2019
barIlan1,19,5,9,15,2019
barIlan1,19,5,10,5,2019
barIlan1,19,5,11,15,2019
barIlan1,19,5,12,15,2019
barIlan1,19,5,13,15,2019
barIlan1,19,5,14,15,2019
barIlan1,19,5,15,15,2019
barIlan1,19,5,16,15,2019
barIlan1,19,5,17,15,2019
barIlan1,19,5,18,15,2019
barIlan1,19,5,19,15,2019
barIlan1,19,5,20,15,2019
barIlan1,19,6,8,15,2019
barIlan1,19,6,9,15,2019
barIlan1,19,6,10,15,2019
barIlan1,19,6,11,15,2019
barIlan1,19,6,12,15,2019
barIlan1,19,6,13,15,2019
barIlan1,19,6,14,15,2019
barIlan1,19,6,15,15,2019
barIlan1,19,6,16,15,2019
barIlan1,19,6,17,15,2019
barIlan1,19,6,18,15,2019
barIlan1,19,6,19,15,2019
barIlan1,19,6,20,15,2019
barIlan1,19,7,8,0,2019
barIlan1,19,7,9,0,2019
barIlan1,19,7,10,0,2019
barIlan1,19,7,11,0,2019
barIlan1,19,7,12,0,2019
barIlan1,19,7,13,0,2019
barIlan1,19,7,14,0,2019
barIlan1,19,7,15,0,2019
barIlan1,19,7,16,0,2019
barIlan1,19,7,17,0,2019
barIlan1,19,7,18,0,2019
barIlan1,19,7,19,0,2019
barIlan1,19,7,20,0,2019
barIlan1,20,1,8,15,2019
barIlan1,20,1,9,15,2019
barIlan1,20,1,10,15,2019
barIlan1,20,1,11,15,2019
barIlan1,20,1,12,15,2019
barIlan1,20,1,13,15,2019
barIlan1,20,1,14,15,2019
barIlan1,20,1,15,15,2019
barIlan1,20,1,16,15,2019
barIlan1,20,1,17,15,2019
barIlan1,20,1,18,15,2019
barIlan1,20,1,19,15,2019
barIlan1,20,1,20,15,2019
barIlan1,20,2,8,15,2019
barIlan1,20,2,9,15,2019
barIlan1,20,2,10,15,2019
barIlan1,20,2,11,15,2019
barIlan1,20,2,12,15,2019
barIlan1,20,2,13,15,2019
barIlan1,20,2,14,15,2019
barIlan1,20,2,15,15,2019
barIlan1,20,2,16,15,2019
barIlan1,20,2,17,15,2019
barIlan1,20,2,18,0,2019
barIlan1,20,2,19,15,2019
barIlan1,20,2,20,15,2019
barIlan1,20,3,8,10,2019
barIlan1,20,3,9,10,2019
barIlan1,20,3,10,10,2019
barIlan1,20,3,11,10,2019
barIlan1,20,3,12,10,2019
barIlan1,20,3,13,10,2019
barIlan1,20,3,14,10,2019
barIlan1,20,3,15,10,2019
barIlan1,20,3,16,10,2019
barIlan1,20,3,17,10,2019
barIlan1,20,3,18,10,2019
barIlan1,20,3,19,10,2019
barIlan1,20,3,20,10,2019
barIlan1,20,4,8,15,2019
barIlan1,20,4,9,15,2019
barIlan1,20,4,10,15,2019
barIlan1,20,4,11,15,2019
barIlan1,20,4,12,15,2019
barIlan1,20,4,13,15,2019
barIlan1,20,4,14,15,2019
barIlan1,20,4,15,15,2019
barIlan1,20,4,16,15,2019
barIlan1,20,4,17,15,2019
barIlan1,20,4,18,15,2019
barIlan1,20,4,19,15,2019
barIlan1,20,4,20,15,2019
barIlan1,20,5,8,15,2019
barIlan1,20,5,9,15,2019
barIlan1,20,5,10,5,2019
barIlan1,20,5,11,15,2019
barIlan1,20,5,12,15,2019
barIlan1,20,5,13,15,2019
barIlan1,20,5,14,15,2019
barIlan1,20,5,15,15,2019
barIlan1,20,5,16,15,2019
barIlan1,20,5,17,15,2019
barIlan1,20,5,18,15,2019
barIlan1,20,5,19,15,2019
barIlan1,20,5,20,15,2019
barIlan1,20,6,8,15,2019
barIlan1,20,6,9,15,2019
barIlan1,20,6,10,15,2019
barIlan1,20,6,11,15,2019
barIlan1,20,6,12,15,2019
barIlan1,20,6,13,15,2019
barIlan1,20,6,14,15,2019
barIlan1,20,6,15,15,2019
barIlan1,20,6,16,15,2019
barIlan1,20,6,17,15,2019
barIlan1,20,6,18,15,2019
barIlan1,20,6,19,15,2019
barIlan1,20,6,20,15,2019
barIlan1,20,7,8,0,2019
barIlan1,20,7,9,0,2019
barIlan1,20,7,10,0,2019
barIlan1,20,7,11,0,2019
barIlan1,20,7,12,0,2019
barIlan1,20,7,13,0,2019
barIlan1,20,7,14,0,2019
barIlan1,20,7,15,0,2019
barIlan1,20,7,16,0,2019
barIlan1,20,7,17,0,2019
barIlan1,20,7,18,0,2019
barIlan1,20,7,19,0,2019
barIlan1,20,7,20,0,2019
barIlan1,21,1,8,15,2019
barIlan1,21,1,9,15,2019
barIlan1,21,1,10,15,2019
barIlan1,21,1,11,15,2019
barIlan1,21,1,12,15,2019
barIlan1,21,1,13,15,2019
barIlan1,21,1,14,15,2019
barIlan1,21,1,15,15,2019
barIlan1,21,1,16,15,2019
barIlan1,21,1,17,15,2019
barIlan1,21,1,18,15,2019
barIlan1,21,1,19,15,2019
barIlan1,21,1,20,15,2019
barIlan1,21,2,8,15,2019
barIlan1,21,2,9,15,2019
barIlan1,21,2,10,15,2019
barIlan1,21,2,11,15,2019
barIlan1,21,2,12,15,2019
barIlan1,21,2,13,15,2019
barIlan1,21,2,14,15,2019
barIlan1,21,2,15,15,2019
barIlan1,21,2,16,15,2019
barIlan1,21,2,17,15,2019
barIlan1,21,2,18,0,2019
barIlan1,21,2,19,15,2019
barIlan1,21,2,20,15,2019
barIlan1,21,3,8,10,2019
barIlan1,21,3,9,10,2019
barIlan1,21,3,10,10,2019
barIlan1,21,3,11,10,2019
barIlan1,21,3,12,10,2019
barIlan1,21,3,13,10,2019
barIlan1,21,3,14,10,2019
barIlan1,21,3,15,10,2019
barIlan1,21,3,16,10,2019
barIlan1,21,3,17,10,2019
barIlan1,21,3,18,10,2019
barIlan1,21,3,19,10,2019
barIlan1,21,3,20,10,2019
barIlan1,21,4,8,15,2019
barIlan1,21,4,9,15,2019
barIlan1,21,4,10,15,2019
barIlan1,21,4,11,15,2019
barIlan1,21,4,12,15,2019
barIlan1,21,4,13,15,2019
barIlan1,21,4,14,15,2019
barIlan1,21,4,15,15,2019
barIlan1,21,4,16,15,2019
barIlan1,21,4,17,15,2019
barIlan1,21,4,18,15,2019
barIlan1,21,4,19,15,2019
barIlan1,21,4,20,15,2019
barIlan1,21,5,8,15,2019
barIlan1,21,5,9,15,2019
barIlan1,21,5,10,5,2019
barIlan1,21,5,11,15,2019
barIlan1,21,5,12,15,2019
barIlan1,21,5,13,15,2019
barIlan1,21,5,14,15,2019
barIlan1,21,5,15,15,2019
barIlan1,21,5,16,15,2019
barIlan1,21,5,17,15,2019
barIlan1,21,5,18,15,2019
barIlan1,21,5,19,15,2019
barIlan1,21,5,20,15,2019
barIlan1,21,6,8,15,2019
barIlan1,21,6,9,15,2019
barIlan1,21,6,10,15,2019
barIlan1,21,6,11,15,2019
barIlan1,21,6,12,15,2019
barIlan1,21,6,13,15,2019
barIlan1,21,6,14,15,2019
barIlan1,21,6,15,15,2019
barIlan1,21,6,16,15,2019
barIlan1,21,6,17,15,2019
barIlan1,21,6,18,15,2019
barIlan1,21,6,19,15,2019
barIlan1,21,6,20,15,2019
barIlan1,21,7,8,0,2019
barIlan1,21,7,9,0,2019
barIlan1,21,7,10,0,2019
barIlan1,21,7,11,0,2019
barIlan1,21,7,12,0,2019
barIlan1,21,7,13,0,2019
barIlan1,21,7,14,0,2019
barIlan1,21,7,15,0,2019
barIlan1,21,7,16,0,2019
barIlan1,21,7,17,0,2019
barIlan1,21,7,18,0,2019
barIlan1,21,7,19,0,2019
barIlan1,21,7,20,0,2019
barIlan1,22,1,8,15,2019
barIlan1,22,1,9,15,2019
barIlan1,22,1,10,15,2019
barIlan1,22,1,11,15,2019
barIlan1,22,1,12,15,2019
barIlan1,22,1,13,15,2019
barIlan1,22,1,14,15,2019
barIlan1,22,1,15,15,2019
barIlan1,22,1,16,15,2019
barIlan1,22,1,17,15,2019
barIlan1,22,1,18,15,2019
barIlan1,22,1,19,15,2019
barIlan1,22,1,20,15,2019
barIlan1,22,2,8,15,2019
barIlan1,22,2,9,15,2019
barIlan1,22,2,10,15,2019
barIlan1,22,2,11,15,2019
barIlan1,22,2,12,15,2019
barIlan1,22,2,13,15,2019
barIlan1,22,2,14,15,2019
barIlan1,22,2,15,15,2019
barIlan1,22,2,16,15,2019
barIlan1,22,2,17,15,2019
barIlan1,22,2,18,0,2019
barIlan1,22,2,19,15,2019
barIlan1,22,2,20,15,2019
barIlan1,22,3,8,10,2019
barIlan1,22,3,9,10,2019
barIlan1,22,3,10,10,2019
barIlan1,22,3,11,10,2019
barIlan1,22,3,12,10,2019
barIlan1,22,3,13,10,2019
barIlan1,22,3,14,10,2019
barIlan1,22,3,15,10,2019
barIlan1,22,3,16,10,2019
barIlan1,22,3,17,10,2019
barIlan1,22,3,18,10,2019
barIlan1,22,3,19,10,2019
barIlan1,22,3,20,10,2019
barIlan1,22,4,8,15,2019
barIlan1,22,4,9,15,2019
barIlan1,22,4,10,15,2019
barIlan1,22,4,11,15,2019
barIlan1,22,4,12,15,2019
barIlan1,22,4,13,15,2019
barIlan1,22,4,14,15,2019
barIlan1,22,4,15,15,2019
barIlan1,22,4,16,15,2019
barIlan1,22,4,17,15,2019
barIlan1,22,4,18,15,2019
barIlan1,22,4,19,15,2019
barIlan1,22,4,20,15,2019
barIlan1,22,5,8,15,2019
barIlan1,22,5,9,15,2019
barIlan1,22,5,10,5,2019
barIlan1,22,5,11,15,2019
barIlan1,22,5,12,15,2019
barIlan1,22,5,13,15,2019
barIlan1,22,5,14,15,2019
barIlan1,22,5,15,15,2019
barIlan1,22,5,16,15,2019
barIlan1,22,5,17,15,2019
barIlan1,22,5,18,15,2019
barIlan1,22,5,19,15,2019
barIlan1,22,5,20,15,2019
barIlan1,22,6,8,15,2019
barIlan1,22,6,9,15,2019
barIlan1,22,6,10,15,2019
barIlan1,22,6,11,15,2019
barIlan1,22,6,12,15,2019
barIlan1,22,6,13,15,2019
barIlan1,22,6,14,15,2019
barIlan1,22,6,15,15,2019
barIlan1,22,6,16,15,2019
barIlan1,22,6,17,15,2019
barIlan1,22,6,18,15,2019
barIlan1,22,6,19,15,2019
barIlan1,22,6,20,15,2019
barIlan1,22,7,8,0,2019
barIlan1,22,7,9,0,2019
barIlan1,22,7,10,0,2019
barIlan1,22,7,11,0,2019
barIlan1,22,7,12,0,2019
barIlan1,22,7,13,0,2019
barIlan1,22,7,14,0,2019
barIlan1,22,7,15,0,2019
barIlan1,22,7,16,0,2019
barIlan1,22,7,17,0,2019
barIlan1,22,7,18,0,2019
barIlan1,22,7,19,0,2019
barIlan1,22,7,20,0,2019
barIlan1,23,1,8,15,2019
barIlan1,23,1,9,15,2019
barIlan1,23,1,10,15,2019
barIlan1,23,1,11,15,2019
barIlan1,23,1,12,15,2019
barIlan1,23,1,13,15,2019
barIlan1,23,1,14,15,2019
barIlan1,23,1,15,15,2019
barIlan1,23,1,16,15,2019
barIlan1,23,1,17,15,2019
barIlan1,23,1,18,15,2019
barIlan1,23,1,19,15,2019
barIlan1,23,1,20,15,2019
barIlan1,23,2,8,15,2019
barIlan1,23,2,9,15,2019
barIlan1,23,2,10,15,2019
barIlan1,23,2,11,15,2019
barIlan1,23,2,12,15,2019
barIlan1,23,2,13,15,2019
barIlan1,23,2,14,15,2019
barIlan1,23,2,15,15,2019
barIlan1,23,2,16,15,2019
barIlan1,23,2,17,15,2019
barIlan1,23,2,18,0,2019
barIlan1,23,2,19,15,2019
barIlan1,23,2,20,15,2019
barIlan1,23,3,8,10,2019
barIlan1,23,3,9,10,2019
barIlan1,23,3,10,10,2019
barIlan1,23,3,11,10,2019
barIlan1,23,3,12,10,2019
barIlan1,23,3,13,10,2019
barIlan1,23,3,14,10,2019
barIlan1,23,3,15,10,2019
barIlan1,23,3,16,10,2019
barIlan1,23,3,17,10,2019
barIlan1,23,3,18,10,2019
barIlan1,23,3,19,10,2019
barIlan1,23,3,20,10,2019
barIlan1,23,4,8,15,2019
barIlan1,23,4,9,15,2019
barIlan1,23,4,10,15,2019
barIlan1,23,4,11,15,2019
barIlan1,23,4,12,15,2019
barIlan1,23,4,13,15,2019
barIlan1,23,4,14,15,2019
barIlan1,23,4,15,15,2019
barIlan1,23,4,16,15,2019
barIlan1,23,4,17,15,2019
barIlan1,23,4,18,15,2019
barIlan1,23,4,19,15,2019
barIlan1,23,4,20,15,2019
barIlan1,23,5,8,15,2019
barIlan1,23,5,9,15,2019
barIlan1,23,5,10,5,2019
barIlan1,23,5,11,15,2019
barIlan1,23,5,12,15,2019
barIlan1,23,5,13,15,2019
barIlan1,23,5,14,15,2019
barIlan1,23,5,15,15,2019
barIlan1,23,5,16,15,2019
barIlan1,23,5,17,15,2019
barIlan1,23,5,18,15,2019
barIlan1,23,5,19,15,2019
barIlan1,23,5,20,15,2019
barIlan1,23,6,8,15,2019
barIlan1,23,6,9,15,2019
barIlan1,23,6,10,15,2019
barIlan1,23,6,11,15,2019
barIlan1,23,6,12,15,2019
barIlan1,23,6,13,15,2019
barIlan1,23,6,14,15,2019
barIlan1,23,6,15,15,2019
barIlan1,23,6,16,15,2019
barIlan1,23,6,17,15,2019
barIlan1,23,6,18,15,2019
barIlan1,23,6,19,15,2019
barIlan1,23,6,20,15,2019
barIlan1,23,7,8,0,2019
barIlan1,23,7,9,0,2019
barIlan1,23,7,10,0,2019
barIlan1,23,7,11,0,2019
barIlan1,23,7,12,0,2019
barIlan1,23,7,13,0,2019
barIlan1,23,7,14,0,2019
barIlan1,23,7,15,0,2019
barIlan1,23,7,16,0,2019
barIlan1,23,7,17,0,2019
barIlan1,23,7,18,0,2019
barIlan1,23,7,19,0,2019
barIlan1,23,7,20,0,2019
barIlan1,24,1,8,15,2019
barIlan1,24,1,9,15,2019
barIlan1,24,1,10,15,2019
barIlan1,24,1,11,15,2019
barIlan1,24,1,12,15,2019
barIlan1,24,1,13,15,2019
barIlan1,24,1,14,15,2019
barIlan1,24,1,15,15,2019
barIlan1,24,1,16,15,2019
barIlan1,24,1,17,15,2019
barIlan1,24,1,18,15,2019
barIlan1,24,1,19,15,2019
barIlan1,24,1,20,15,2019
barIlan1,24,2,8,15,2019
barIlan1,24,2,9,15,2019
barIlan1,24,2,10,15,2019
barIlan1,24,2,11,15,2019
barIlan1,24,2,12,15,2019
barIlan1,24,2,13,15,2019
barIlan1,24,2,14,15,2019
barIlan1,24,2,15,15,2019
barIlan1,24,2,16,15,2019
barIlan1,24,2,17,15,2019
barIlan1,24,2,18,0,2019
barIlan1,24,2,19,15,2019
barIlan1,24,2,20,15,2019
barIlan1,24,3,8,10,2019
barIlan1,24,3,9,10,2019
barIlan1,24,3,10,10,2019
barIlan1,24,3,11,10,2019
barIlan1,24,3,12,10,2019
barIlan1,24,3,13,10,2019
barIlan1,24,3,14,10,2019
barIlan1,24,3,15,10,2019
